case_group,addr1,addr2,is_match,quality,category,notes
block_neardupe,TRUST COMPANY COMPLEX AJELTAKE ROAD AJELTAKE ISLAND MAJURO MH96960 MAJURO MARSHALL ISLANDS,"Trust Company Complex, Ajeltake Road, Ajeltake Island Majuro MH96960 Marshall Islands",true,STRONG,punctuation_only,"Identical address, differing only in punctuation and case. [iso9362_bic/tw_shtc]"
block_neardupe,"Colorado, Colorado, United States","Colorado, United States",true,WEAK,subset,"Both denote Colorado, US, one repeats state name. [gem_energy_ownership/gem_energy_ownership]"
block_neardupe,"Dair Ali Jordan Highway, P.O. Box 13052, Damascus, Syrian, Arab Republic","P.O. Box 13052, Dair Ali Jordan Highway, Damascus, Syrian Arab Republic",true,STRONG,punctuation_only,"Identical components, just reordered and repunctuated. [au_dfat_sanctions/ch_seco_sanctions]"
block_neardupe,"ONE BANK STREET, CANARY WHARF LONDON E14 4SG UNITED KINGDOM",ONE BANK STREET CANARY WHARF LONDON LONDON E14 4SG UNITED KINGDOM,true,STRONG,punctuation_only,"Identical address, minor duplication of 'London' otherwise same. [iso9362_bic/iso9362_bic]"
block_neardupe,"San Souci, Castries St. Lucia, Bonne Terre, Gris Islet, St. Lucia, P.O. Box 1865","SAN SOUCI, CASTRIES ST. LUCIA. BONNE TERRE, P.O. BOX 1865, GRIS ISLET, St. Lucia",true,STRONG,punctuation_only,"Same components, just reordered and repunctuated. [ebrd_ineligible/worldbank_debarred]"
block_neardupe,"Trust Company Complex, Ajeltake Road, Ajeltake Island, Majuro, MH 96960","Trust Company Complex, Ajeltake Road, Majuro, Ajeltake Island MH 96960",true,STRONG,punctuation_only,"Same components, just reordered. [us_ofac_sdn/us_ofac_sdn]"
block_neardupe,"Mashad, P.O. Box 91735-549, Iran (Islamic Republic of)",P.O. Box 91735-549 Mashad Iran (Islamic Republic of),true,STRONG,punctuation_only,"Identical PO Box and city, just reordered fields. [un_sc_sanctions/tw_shtc]"
block_neardupe,"Number 39, Alvand St., 1st Floor, Argentine Square, Tehran","Tehran, Number 39, Alvand St., 1st Floor, Argentine Square",true,STRONG,reordered_fields,"Identical address components, just reordered. [us_ofac_sdn/us_ofac_sdn]"
block_neardupe,LANCASTER HOUSE LANCASTER WAY ERMINE BUSINESS PARK HUNTINGDON HUNTINGDON PE29 6XU UNITED KINGDOM,LANCASTER HOUSE LANCASTER WAY ERMINE BUSINESS PARK HUNTINGDON PE29 6XU UNITED KINGDOM,true,STRONG,punctuation_only,"Identical addresses, minor duplication of city name in A. [iso9362_bic/iso9362_bic]"
block_neardupe,"ПРОЕЗД 1-Й ИРТЫШСКИЙ Д. 2 СТР. 6, Г.МОСКВА, 107143","ПРОЕЗД 1-Й ИРТЫШСКИЙ Д. 6 СТР. 2, Г.МОСКВА, 107143",false,STRONG,house_number_differs,"House and building numbers swapped: 2 str.6 vs 6 str.2, different buildings. [ext_ru_egrul/ext_ru_egrul]"
block_neardupe,"Heavy Industry Processing Zone, Hami Industrial Park, Yizhou District, Hami City, Xinjiang","Heavy Industry Processing Zone, Industrial Park, Yizhou District, Hami City, Xinjiang",true,STRONG,abbreviation,"Same location, B just omits 'Hami' before Industrial Park. [shu_uyghur_companies/shu_uyghur_companies]"
block_neardupe,"УЛ. 1-Я МАГИСТРАЛЬНАЯ Д.17/1 СТР.1, Г.МОСКВА, 123007","УЛ 1-Я МАГИСТРАЛЬНАЯ Д. 17 СТР. 1, Г.МОСКВА, 123007",false,MEDIUM,house_number_differs,17/1 vs 17 house numbers differ despite same building/street. [ext_ru_egrul/ext_ru_egrul]
block_neardupe,"Amin Industrial Estate, Khalage Rd., Seyedi District, Mashad, Iran (Islamic Republic of)","Mashad, Amin Industrial Estate, Khalage Rd., Seyedi District, Iran (Islamic Republic of)",true,STRONG,reordered_fields,"Same components, just reordered field sequence. [au_dfat_sanctions/un_sc_sanctions]"
block_neardupe,2 BROADGATE LONDON EC2M 7UR UNITED KINGDOM,2 BROADGATE LONDON LONDON EC2M 7UR UNITED KINGDOM,true,STRONG,punctuation_only,"Identical address, duplicate 'London' field in B. [iso9362_bic/iso9362_bic]"
block_neardupe,"419-201, Tongyi Lu, Huancui Qu, Weihai, 264200 Shandong, China","419-201, Tongyi Lu, Huancui Qu, Weihai Shandong China 264200",true,STRONG,punctuation_only,"Same address components, only order and punctuation differ. [un_sc_sanctions/za_fic_sanctions]"
block_neardupe,HERENGRACHT 595 AMSTERDAM AMSTERDAM NETHERLANDS,HERENGRACHT 595 AMSTERDAM NETHERLANDS,true,STRONG,duplicate_field,"Same street, number, and city; duplicate city mention only. [iso9362_bic/iso9362_bic]"
block_neardupe,"121357, г. Москва, ул. Верейская, д. 29, стр. 134","УЛ ВЕРЕЙСКАЯ Д. 29 СТР. 134, Г.МОСКВА, 121357",true,STRONG,punctuation_only,"Identical address, just reordered fields and punctuation. [ru_cbr_banks/ext_ru_egrul]"
block_neardupe,"Haeun 2-dong, Pyogchon District, Pyongyang City/Mangyongdae, Democratic People's Republic of Korea","Haeun 2-dong, Pyogchon District, Pyongyang City/Mangyongdae, Pyongyang, KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",true,STRONG,punctuation_only,"Identical address, just country name format differs. [un_sc_sanctions/eu_fsf]"
block_neardupe,"P.O. Box 19585/777, Tehran, Iran (Islamic Republic of)","Tehran, P.O. Box 19585/777, Iran (Islamic Republic of)",true,STRONG,punctuation_only,"Same PO box and city, just reordered fields. [au_dfat_sanctions/un_sc_sanctions]"
block_neardupe,"25 BANK STREET, CANARY WHARF LONDON E14 5JP UNITED KINGDOM",25 BANK STREET CANARY WHARF LONDON LONDON E14 5JP UNITED KINGDOM,true,STRONG,punctuation_only,"Identical address, minor repeated city field difference only. [iso9362_bic/iso9362_bic]"
block_neardupe,"Akto Jiangxi Industrial Park, Oytak Town, Akto County, Kezhou, Xinjiang","Jiangxi Industrial Park, Oytak Town, Akto County, Kezhou, Xinjiang",true,STRONG,abbreviation,"Same location, only minor naming difference (Akto prefix). [shu_uyghur_companies/shu_uyghur_companies]"
block_neardupe,"Tuanjie Road, Bole City, Bozhou, Xinjiang 87 No. (the third floor of the former Bole City Finance Bureau)","Tuanjie Road, Bole City, Bozhou, Xinjiang 87 No. (the third floor of the former Finance Bureau)",true,STRONG,punctuation_only,"Same address, minor wording difference in building description. [shu_uyghur_companies/shu_uyghur_companies]"
block_neardupe,"УЛ. КОЛПАКОВА Д.15 К.2, Г. МЫТИЩИ, МОСКОВСКАЯ ОБЛАСТЬ, 141021","УЛ. КОЛПАКОВА Д. 2 К. 15, Г. МЫТИЩИ, МОСКОВСКАЯ ОБЛАСТЬ, 141021",false,STRONG,house_number_differs,"House and building numbers swapped: 15/2 vs 2/15, different addresses. [ext_ru_egrul/ext_ru_egrul]"
block_neardupe,"FCI Danbury Route 37, Danbury CT 06811","ROUTE 37, FCI, DANBURY, CT 06811",true,STRONG,reordered_fields,"Same facility, address components identical, just reordered. [us_md_med_exclusions/us_hhs_exclusions]"
block_neardupe,"d. 2, str. 4, ul. Letnikovskaya, Moscow, 115114","ul. Letnikovskaya, d. 2, str. 4, Moscow, 115114",true,STRONG,punctuation_only,"Same address components, just reordered fields. [us_ofac_sdn/us_ofac_sdn]"
block_neardupe,"Langare Street, Nobonyad Square Tehran Iran","Tehran, Langare Street, Nobonyad Square, Iran",true,STRONG,punctuation_only,"Same components, just reordered fields. [tw_shtc/ch_seco_sanctions]"
block_neardupe,"УЛ. 1-Я МАГИСТРАЛЬНАЯ Д. 17/1 СТР. 1, Г.МОСКВА, 123007","УЛ 1-Я МАГИСТРАЛЬНАЯ Д. 17 СТР. 1, Г.МОСКВА, 123007",false,MEDIUM,house_number_differs,House number 17/1 vs 17 on same street differ. [ext_ru_egrul/ext_ru_egrul]
block_raretoken,"80 Broad Sheet, Monrovia","80 Broad Sheet, Monrovia, Liberia",true,STRONG,country_omitted,"Identical street and city, B adds country only. [us_ofac_sdn/ua_war_sanctions]"
block_neardupe,"251 LITTLE FALLS DR WILMINGTON,DE 19808 UNITED STATES OF AMERICA","251 LITTLE FALLS DR. WILMINGTON,DE WILMINGTON,DE 19808 UNITED STATES OF AMERICA",true,STRONG,punctuation_only,"Same address, duplicated city text but identical street, city, state, zip. [iso9362_bic/iso9362_bic]"
block_neardupe,"УЛ. 2-Я СОЛНЕЧНАЯ ДОМ 35, Г. ОМСК, ОМСКАЯ ОБЛАСТЬ, 644073","УЛ. СОЛНЕЧНАЯ 2-Я ДОМ 35, Г. ОМСК, ОМСКАЯ ОБЛАСТЬ, 644073",true,STRONG,punctuation_only,"Same street, house number, city and postcode; only word order differs. [ext_ru_egrul/ext_ru_egrul]"
block_neardupe,MIDDELTHUNSGATE 1166 OSLO 0107 OSLO NORWAY,MIDDELTHUNSGATE OSLO 0107 1166 NORWAY,true,MEDIUM,punctuation_only,"Same street, city and postal code, just reordered fields. [iso9362_bic/iso9362_bic]"
block_neardupe,"TRUST COMPANY COMPLEX, AJELTAKE ROAD, AJELTAKE ISLAND, MAJURO, 96960","TRUST COMPANY COMPLEX AJELTAKE ROAD, MAJURO, AJELTAKE ISLAND 96960",true,STRONG,reordered_fields,"Same components, just reordered field placement. [us_sam_exclusions/us_sam_exclusions]"
block_neardupe,21-25 RUE BALZAC PARIS 75008 FRANCE,21-25 RUE BALZAC PARIS 75008 PARIS FRANCE,true,STRONG,punctuation_only,Identical address; B just repeats city name. [iso9362_bic/iso9362_bic]
block_neardupe,"110 Nizhniye Mnevniki, Moscow","Nizhniye Mnevniki, 110, Moscow",true,STRONG,punctuation_only,"Same street, house number, and city, just reordered. [us_ofac_sdn/us_ofac_sdn]"
block_neardupe,75 CASTLEREAGH STREET FLOOR 1 SYDNEY SYDNEY 2000 AUSTRALIA,CASTLEREAGH STREET 75 FLOOR 1 SYDNEY 2000 AUSTRALIA,true,STRONG,punctuation_only,"Same address, floor, city and postcode, just reordered fields. [iso9362_bic/iso9362_bic]"
block_neardupe,"1, Bolshaya Pionerskaya, Moscow 115054, Russian Federation","Bolshaya Pionerskaya, 1, Moscow, 115054, Russian Federation",true,STRONG,punctuation_only,"Same address components, just reordered. [jp_mof_sanctions/jp_mof_sanctions]"
block_neardupe,"P O BOX 888, ASHLAND FCI, ASHLAND, KY 41105","P O BOX 888, FCI ASHLAND, ASHLAND, KY 41105",true,STRONG,punctuation_only,"Same PO box, facility, city, and zip; only word order differs. [us_hhs_exclusions/us_hhs_exclusions]"
block_neardupe,OTTO MONSTEDS PLADS 9 COPENHAGEN 1780 COPENHAGEN DENMARK,OTTO MONSTEDS PLADS 9 COPENHAGEN 1780 DENMARK,true,STRONG,punctuation_only,"Identical address, repeated city name omitted in B. [iso9362_bic/iso9362_bic]"
block_neardupe,70 AVE DE L EUROPE BOIS COLOMBES 92270 BOIS COLOMBES FRANCE,70 AVE DE L' EUROPE BOIS COLOMBES 92270 FRANCE,true,STRONG,punctuation_only,"Same street address, house number, and postcode, punctuation differs. [iso9362_bic/iso9362_bic]"
block_neardupe,1 PLACE SAMUEL DE CHAMPLAIN COURBEVOIE 92400 COURBEVOIE FRANCE,1 PLACE SAMUEL DE CHAMPLAIN COURBEVOIE 92400 FRANCE,true,STRONG,punctuation_only,Identical address; B just omits repeated city name. [iso9362_bic/iso9362_bic]
block_neardupe,"Lenin street, Zd. 61, Str. 1, Office 1, Tarusa, Tarus district, Tarusa, Tarus district, RUSSIAN FEDERATION, 249100","Lenin street, Zd. 61, Str. 1, Office 1, Tarus district, Tarusa, RUSSIAN FEDERATION, 249100",true,STRONG,punctuation_only,"Identical address with duplicated fields in A, same details. [eu_fsf/eu_fsf]"
block_neardupe,12 MARINA BOULEVARD SINGAPORE 018982 SINGAPORE,12 MARINA BOULEVARD SINGAPORE SINGAPORE 018982 SINGAPORE,true,STRONG,punctuation_only,"Identical address, B just repeats 'SINGAPORE' redundantly. [iso9362_bic/iso9362_bic]"
block_neardupe,"1251 AVENUE OF THE AMERICAS NEW YORK,NY 10020 UNITED STATES OF AMERICA","1251 AVENUE OF THE AMERICAS NEW YORK,NY NEW YORK,NY 10020 UNITED STATES OF AMERICA",true,STRONG,punctuation_only,"Identical address, B has duplicated city/state text. [iso9362_bic/iso9362_bic]"
block_neardupe,2 TRITON SQUARE REGENTS PLACE LONDON LONDON NW1 3AN UNITED KINGDOM,"2 TRITON SQUARE, REGENTS PLACE LONDON NW1 3AN UNITED KINGDOM",true,STRONG,punctuation_only,Identical address with minor punctuation and formatting differences. [iso9362_bic/iso9362_bic]
block_neardupe,"1 Bolshaya Pionerskaya Str., Moscow, Russian Federation, 115054","Bolshaya Pionerskaya Str., 1, Moscow, 115054, Russian Federation",true,STRONG,punctuation_only,"Same address, reordered components and punctuation only. [ch_seco_sanctions/jp_mof_sanctions]"
block_neardupe,"ПЕР 4-Й ЛЕСНОЙ Д. 4, Г.МОСКВА, 125047","ПЕР. ЛЕСНОЙ 4-Й Д. 4, Г.МОСКВА, 125047",true,STRONG,punctuation_only,"Same street, house number, city, and postal code; only word order differs. [ext_ru_egrul/ext_ru_egrul]"
block_neardupe,5 SATAMARADANKATU HELSINKI 00020 FINLAND,SATAMARADANKATU 5 HELSINKI 00020 HELSINKI FINLAND,true,STRONG,punctuation_only,"Same street, number, city, postal code; only field order differs. [iso9362_bic/iso9362_bic]"
block_neardupe,"Mid City Place, 71 High Holborn, London WC1V 6BA","MID CITY PLACE 71 HIGH HOLBORN, WC1V 6BA LONDON",true,STRONG,punctuation_only,"Identical address components, just reordered and punctuated differently. [ext_gleif/ext_gb_coh_psc]"
block_neardupe,"Mutanabi Area, Al Monsur, Baghdad, Baghdad, Iraq","Mutanabi Area, Al Monsur, Baghdad, Iraq",true,STRONG,punctuation_only,Identical location; B just omits duplicated 'Baghdad' governorate repetition. [au_dfat_sanctions/ch_seco_sanctions]
block_neardupe,PIAZZA DIAZ 7 MILANO 20123 ITALY,PIAZZA DIAZ 7 MILANO 20123 MILANO ITALY,true,STRONG,punctuation_only,Identical address; B just repeats city name twice. [iso9362_bic/iso9362_bic]
block_neardupe,50 MARTIN PLACE FLOOR 6 SYDNEY 2000 AUSTRALIA,50 MARTIN PLACE FLOOR 6 SYDNEY SYDNEY 2000 AUSTRALIA,true,STRONG,punctuation_only,"Identical address, duplicated city name in B. [iso9362_bic/iso9362_bic]"
block_neardupe,SEEFELDSTRASSE 215 ZURICH 8008 SWITZERLAND,SEEFELDSTRASSE 215 ZURICH 8008 ZURICH SWITZERLAND,true,STRONG,punctuation_only,"Identical address, B repeats canton/city name Zurich. [iso9362_bic/iso9362_bic]"
block_neardupe,"5/7 Eastcheap, EC3M 1JT, London","5/7 EASTCHEAP LONDON, EC3M 1JT",true,STRONG,punctuation_only,"Same address, house number, street, postcode and city. [us_ofac_sdn/ext_gb_coh_psc]"
block_neardupe,BARBARA STROZZILAAN 310 AMSTERDAM 1083 HN AMSTERDAM NETHERLANDS,BARBARA STROZZILAAN 310 AMSTERDAM 1083 HN NETHERLANDS,true,STRONG,punctuation_only,"Identical address, just one instance of city name repeated. [iso9362_bic/iso9362_bic]"
block_neardupe,VIA TOMMASO GULLI 39 MILANO 20147 ITALY,VIA TOMMASO GULLI 39 MILANO 20147 MILANO ITALY,true,STRONG,punctuation_only,Identical address; B just repeats province name Milano. [iso9362_bic/iso9362_bic]
block_neardupe,"FCI DANBURY, ROUTE 37, DANBURY, CT 06811","ROUTE 37, FCI, DANBURY, CT 06811",true,STRONG,reordered_fields,"Same facility and address, only field order differs. [us_nj_med_exclusions/us_hhs_exclusions]"
block_neardupe,"Moscow, Prospekt Mira 176, 129366, Russia","Prospekt Mira, 176, Moscow, 129366, Russia",true,STRONG,punctuation_only,"Same street, building number, city, and postal code, just reordered. [jp_mof_sanctions/au_dfat_sanctions]"
block_neardupe,"Apt. 45, block 21 Microrayan 3rd, Kabul, AFGHANISTAN","Microrayan 3rd, Apt. 45, block 21, Kabul, Afghanistan",true,STRONG,punctuation_only,Same components reordered with different punctuation. [eu_fsf/ar_repet]
block_neardupe,"251 LITTLE FALLS DRIVE WILMINGTON, DE 19808 UNITED STATES OF AMERICA","251 LITTLE FALLS DRIVE WILMINGTON,DE WILMINGTON,DE 19808 UNITED STATES OF AMERICA",true,STRONG,punctuation_only,"Same address, B repeats city/state redundantly. [iso9362_bic/iso9362_bic]"
block_neardupe,"ТЕР ОАО НИЖНЕКАМСКНЕФТЕХИМ, Г. НИЖНЕКАМСК, РЕСПУБЛИКА ТАТАРСТАН (ТАТАРСТАН), 423570","ТЕР ОАО НИЖНЕКАМСКНЕФТЕХИМ ОАО ""НИЖНЕКАМСКНЕФТЕХИМ"", Г. НИЖНЕКАМСК, РЕСПУБЛИКА ТАТАРСТАН (ТАТАРСТАН), 423570",true,STRONG,punctuation_only,Same address with company name repeated redundantly in B. [ext_ru_egrul/ext_ru_egrul]
block_neardupe,"УЛ. ВЕРХНЯЯ КРАСНОСЕЛЬСКАЯ Д. 2/1 СТР. 1, Г.МОСКВА, 107140","УЛ ВЕРХНЯЯ КРАСНОСЕЛЬСКАЯ Д. 2/1 СТР. 2, Г.МОСКВА, 107140",false,STRONG,unit_differs,Same street and house number but different building (СТР. 1 vs СТР. 2). [ext_ru_egrul/ext_ru_egrul]
block_neardupe,"Kings Tin Comple, Lunzu Industrial Site, Next to Afiasan, Malawi, P.O. Box 2442 Blantyre, Malawi","KINGS TIN COMPLE, LUNZU INDUSTRIAL SITE, NEXT TO AFIASAN, P.O. BOX 2442 BLANTYRE, Malawi",true,STRONG,punctuation_only,"Identical address, only case differences and country name placement. [adb_sanctions/worldbank_debarred]"
block_raretoken,"SHOP #2, SADDIQ PLAZA, NEAR REGAL CHOWK, SHAHRAH-E-QUAID-E-AZAM, LAHORE","Shop No. 2 Siddique Plaza, Shahrah e Quaid e Azam, Lahore",true,STRONG,transliteration,"Same shop number, plaza, street, and city, minor spelling differences. [us_sam_exclusions/us_ofac_sdn]"
block_neardupe,CANARY WHARF ONE CANADA SQUARE LONDON E14 5FA UNITED KINGDOM,ONE CANADA SQUARE CANARY WHARF LONDON LONDON E14 5FA UNITED KINGDOM,true,STRONG,punctuation_only,"Same address components, just reordered. [iso9362_bic/iso9362_bic]"
block_neardupe,VIA BRERA 3 MILANO 20121 ITALY,VIA BRERA 3 MILANO 20121 MILANO ITALY,true,STRONG,punctuation_only,Identical address; B just repeats province name. [iso9362_bic/iso9362_bic]
block_neardupe,"Ul. Smirnovskaya d. 10, Str. 8. kabinet 10, Moscow, 109052","Ul. Smirnovskaya d. 10, Str. 8, Kabinet 8, Moscow, 109052",false,STRONG,unit_differs,"Different kabinet (office) numbers, 10 vs 8. [us_ofac_sdn/us_ofac_sdn]"
block_neardupe,"16, Boulevard Royal 16, 2449 Luxembourg","16, boulevard Royal, 2449 Luxembourg",true,STRONG,punctuation_only,"Same street, number, and postal code, minor formatting differences. [ext_gleif/ext_gleif]"
block_neardupe,TUBORG BOULEVARD 3 HELLERUP 2900 DENMARK,TUBORG BOULEVARD 3 HELLERUP 2900 HELLERUP DENMARK,true,STRONG,punctuation_only,Repeated city name only difference; same address. [iso9362_bic/iso9362_bic]
block_neardupe,TAUNUSANLAGE 17 FRANKFURT AM MAIN 60325 FRANKFURT AM MAIN GERMANY,TAUNUSANLAGE 17 FRANKFURT AM MAIN 60325 GERMANY,true,STRONG,duplicate_field,"Identical address, city name repeated once in A only. [iso9362_bic/iso9362_bic]"
block_neardupe,125 OLD BROAD STREET LONDON EC2N 1AR UNITED KINGDOM,125 OLD BROAD STREET LONDON LONDON EC2N 1AR UNITED KINGDOM,true,STRONG,punctuation_only,Identical address; B repeats 'London' as county name. [iso9362_bic/iso9362_bic]
block_neardupe,"Al Khabeesi, Deira, Dubai","DEIRA AL KHABEESI, DUBAI",true,STRONG,reordering,"Same neighborhood, city, and district, just different word order. [us_ofac_sdn/us_sam_exclusions]"
block_neardupe,"80 Raffles Place, 17-22 UOB Plaza, '048624, Singapore","80 Raffles Place, #17-22 UOB Plaza, Singapore 048624, Singapore",true,STRONG,punctuation_only,"Same address, unit number and postal code, only formatting differs. [gb_fcdo_sanctions/ch_seco_sanctions]"
block_neardupe,"125190, Moscow, Leningradsky Avenue, 45G","45G Leningradsky Avenue, Moscow, 125190",true,STRONG,punctuation_only,"Same address, just reordered fields. [ua_war_sanctions/us_trade_csl]"
block_neardupe,"1501 PAGE MILL ROAD PALO ALTO,CA 94304 UNITED STATES OF AMERICA","1501 PAGE MILL ROAD PALO ALTO,CA PALO ALTO,CA 94304 UNITED STATES OF AMERICA",true,STRONG,punctuation_only,"Duplicate city text in B, otherwise identical address. [iso9362_bic/iso9362_bic]"
block_neardupe,PASEO DE LA CASTELLANA 55 MADRID 28046 MADRID SPAIN,PASEO DE LA CASTELLANA 55 MADRID 28046 SPAIN,true,STRONG,punctuation_only,Identical address; B just omits redundant duplicate province name. [iso9362_bic/iso9362_bic]
block_neardupe,"1209 ORANGE STREET CORPORATION TRUST CENTER WILMINGTON,DE 19801 UNITED STATES OF AMERICA","CORPORATION TRUST CENTER 1209 ORANGE STREET WILMINGTON,DE 19801 UNITED STATES OF AMERICA",true,STRONG,punctuation_only,"Same address, fields reordered. [iso9362_bic/iso9362_bic]"
block_neardupe,"УЛ. ВЕРХНЯЯ КРАСНОСЕЛЬСКАЯ Д. 2/1 СТР. 1, Г.МОСКВА, 107140","УЛ. ВЕРХНЯЯ КРАСНОСЕЛЬСКАЯ Д. 2/1 СТР. 2, Г.МОСКВА, 107140",false,STRONG,unit_differs,"Different building (СТР.) numbers, 1 vs 2, same street address. [ext_ru_egrul/ext_ru_egrul]"
block_neardupe,AM BELVEDERE 1 VIENNA 1100 AUSTRIA,AM BELVEDERE 1 VIENNA VIENNA 1100 AUSTRIA,true,STRONG,punctuation_only,Identical address; B repeats state name Vienna redundantly. [iso9362_bic/iso9362_bic]
block_neardupe,"VIA COPENAGHEN 40, 00144, ROME, Italy","Via Copenaghen 40, Rome 00144, Italy",true,STRONG,punctuation_only,"Identical street, house number, postal code, and city. [worldbank_debarred/ebrd_ineligible]"
block_neardupe,"УЛ. 2-Я БАУМАНСКАЯ Д.5 СТР.1, Г.МОСКВА, 105005","УЛ. БАУМАНСКАЯ 2-Я Д.5 СТР.1, Г.МОСКВА, 105005",true,STRONG,punctuation_only,"Same street, house and building number, just reordered word order. [ext_ru_egrul/ext_ru_egrul]"
block_neardupe,"Б-Р БОЛЬШОЙ (ИННОВАЦИОННОГО ЦЕНТРА СКОЛКОВО ТЕР) Д. 30 СТР. 1, Г.МОСКВА, 121205","Б-Р Большой (Сколково инновационного центра тер) Д. 30 СТР. 1, Г.МОСКВА, 121205",true,STRONG,punctuation_only,"Identical address, minor reordering/case differences only. [ext_ru_egrul/ext_ru_egrul]"
block_neardupe,TEGELUDDSVAGEN 11-13 STOCKHOLM 106 50 STOCKHOLM SWEDEN,TEGELUDDSVAGEN 11-13 STOCKHOLM 106 50 SWEDEN,true,STRONG,duplicate_field,"Identical address, city name repeated once in A only. [iso9362_bic/iso9362_bic]"
block_neardupe,"115054, г. Москва, ул. Дубининская, д. 57, стр. 1","УЛ. ДУБИНИНСКАЯ Д. 57 СТР. 1, Г.МОСКВА, 115054",true,STRONG,punctuation_only,"Same address, just reordered fields and punctuation differences. [ru_cbr_banks/ext_ru_egrul]"
block_neardupe,112-114 AVENUE EMILE ZOLA PARIS 75015 FRANCE,112-114 AVENUE EMILE ZOLA PARIS 75015 PARIS FRANCE,true,STRONG,punctuation_only,"Identical address, B just repeats Paris redundantly. [iso9362_bic/iso9362_bic]"
block_neardupe,"Trust Company Complex, Ajeltake Road, Ajeltake Island Majuro MH96960 Marshall Islands","Trust Company Complex, Ajeltake Road, Majuro, Ajeltake Island, MH96960, Marshall Islands",true,STRONG,punctuation_only,"Identical components, just reordered field order. [tw_shtc/jp_mof_sanctions]"
block_neardupe,"Deira Riggat Al Buteen, Dubai","Riggat Al Buteen, Deira, Dubai",true,STRONG,punctuation_only,"Same location fields, just reordered. [us_ofac_sdn/us_ofac_sdn]"
block_neardupe,"Mutanabi Area, Al Monsur Baghdad Baghdad Iraq","Mutanabi Area, Al Monsur, Baghdad, IRAQ",true,STRONG,punctuation_only,"Same location, differing punctuation/formatting only. [tw_shtc/eu_fsf]"
block_neardupe,MINKELBERGET 104 104 GRANINGE 882 95 GRANINGE SWEDEN,MINKELBERGET 104 GRANINGE 882 95 SWEDEN,true,STRONG,punctuation_only,"Same address, minor duplicate number formatting difference only. [iso9362_bic/iso9362_bic]"
block_neardupe,1 ANGEL LANE LONDON LONDON EC4R 3AB EC4R 3AB UNITED KINGDOM,1 ANGEL LANE LONDON LONDON EC4R 3AB UNITED KINGDOM,true,STRONG,punctuation_only,"Identical address, duplicate postal code repeated in A only. [iso9362_bic/iso9362_bic]"
block_neardupe,"Oregon, Oregon, United States","Oregon, United States",true,STRONG,redundant_state,"Both refer to Oregon state, USA; redundant repetition. [gem_energy_ownership/gem_energy_ownership]"
block_neardupe,"Utah, United States","Utah, Utah, United States",true,MEDIUM,city_only,"Both refer to Utah state, just formatted with a repeated component. [gem_energy_ownership/gem_energy_ownership]"
block_neardupe,TRUST COMPANY COMPLEX AJELTAKE ROAD AJELTAKE ISLAND MAJURO MH96960 MAJURO MARSHALL ISLANDS,"Trust Company Complex, Ajeltake Road, Ajeltake Island, MAJURO, MH96960, Marshall Islands",true,STRONG,punctuation_only,"Identical address, differing only in formatting and punctuation. [iso9362_bic/permid]"
block_neardupe,VALENTINSKAMP 70 HAMBURG 20355 GERMANY,VALENTINSKAMP 70 HAMBURG 20355 HAMBURG GERMANY,true,STRONG,punctuation_only,Identical address; B repeats state name (Hamburg) redundantly. [iso9362_bic/iso9362_bic]
block_neardupe,35 CYBERCITY FLOOR 3 EBENE EBENE MAURITIUS,35 CYBERCITY FLOOR 3 EBENE MAURITIUS,true,STRONG,punctuation_only,"Identical address, B just omits repeated 'Ebene' word. [iso9362_bic/iso9362_bic]"
block_neardupe,15 RUE VERNET PARIS 75008 FRANCE,15 RUE VERNET PARIS 75008 PARIS FRANCE,true,STRONG,punctuation_only,"Identical address, B just repeats city name twice. [iso9362_bic/iso9362_bic]"
block_neardupe,"ПЕР БОЛЬШОЙ САВВИНСКИЙ Д. 2 СТР. 4, Г.МОСКВА, 119435","ПЕР БОЛЬШОЙ САВВИНСКИЙ Д. 4 СТР. 2, Г.МОСКВА, 119435",false,STRONG,house_number_differs,"House number 2 vs 4, building 4 vs 2 - swapped values, different address [ext_ru_egrul/ext_ru_egrul]"
block_neardupe,"P O BOX 2049, AIRWAY HEIGHTS, AIRWAY HEIGHTS, WA 99001","P O BOX 2049, AIRWAY HEIGHTS, WA 99001",true,STRONG,punctuation_only,"Identical PO Box, city, state, zip; duplicate city name is trivial formatting. [us_hhs_exclusions/us_hhs_exclusions]"
block_neardupe,"1009, Avenue de la Tour-Haldimand, 6, PULLY, SWITZERLAND","6 Avenue de la Tour-Haldimand, 1009 Pully, Switzerland",true,STRONG,punctuation_only,"Same street, number, postal code, and city; only formatting differs. [eu_fsf/gb_fcdo_sanctions]"
block_neardupe,Kolymazhnyy Pereulok Moscow 119019 Russia,"Kolymazhnyy Pereulok, Moscow, Russia, 119019",true,STRONG,punctuation_only,"Same street, city, postal code and country, just reordered/punctuated. [tw_shtc/gb_coh_disqualified]"
block_neardupe,SARNIA HOUSE LE TRUCHOT ST. PETER PORT GY1 1GR GUERNSEY,SARNIA HOUSE LE TRUCHOT ST. PETER PORT GY1 1GR ST. PETER PORT GUERNSEY,true,STRONG,punctuation_only,"Identical address, B just repeats the city name redundantly. [iso9362_bic/iso9362_bic]"
